Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     7341;20060113;   3;   -1.8;   4.9;   3.7; 1017.20;   92.00;-999;    1.1;   -5.7;   -8.8;   5.8;   0.0;   0;    0.000;-999;eor
     7341;20060114;   3;   -4.3;   3.8;   0.8; 1016.90;   87.00;-999;   -0.9;   -6.6;   -9.7;   5.1;   0.0;   0;    7.400;-999;eor
     7341;20060115;   3;   -4.3;   3.8;   5.7; 1012.00;   84.00;-999;   -2.7;   -8.0;  -11.0;   7.0;   0.0;   0;    0.000;-999;eor
     7341;20060116;   3;   -5.3;   3.3;   1.5; 1007.70;   81.00;-999;   -0.3;  -10.0;  -12.2;   5.4;   1.4;   4;    7.200;-999;eor
     7341;20060117;   3;   -0.6;   5.6;   7.8;  995.10;   93.00;-999;    3.3;   -4.3;   -5.2;  10.3;   9.5;   4;    0.000;-999;eor
     7341;20060118;   3;    2.8;   6.8;   6.5;  996.20;   91.00;-999;    5.2;   -0.9;   -3.1;  10.4;   0.2;   4;    1.000;-999;eor
     7341;20060119;   3;    0.6;   6.3;   7.3; 1009.50;   99.00;-999;    3.1;   -1.7;   -3.9;   5.7;   0.2;   4;    0.000;-999;eor
     7341;20060120;   3;    3.9;   7.6;   7.3; 1005.90;   94.00;-999;    6.5;    1.7;    0.5;  13.5;   5.2;   4;    0.000;-999;eor
     7341;20060121;   3;    4.3;   7.1;   5.8; 1006.90;   85.00;-999;    6.5;    1.5;   -1.5;  11.4;   0.6;   4;    2.500;-999;eor
     7341;20060122;   3;   -0.6;   4.8;   5.0; 1020.10;   81.00;-999;    2.5;   -5.9;   -7.2;  10.0;   0.0;   4;    0.000;-999;eor
     7341;20060123;   3;   -5.6;   2.6;   0.0; 1025.90;   67.00;-999;   -1.7;   -8.3;  -10.4;   5.6;   0.0;   0;    8.200;-999;eor
     7341;20060124;   3;   -5.6;   2.7;   2.6; 1020.90;   68.00;-999;   -0.1;  -10.2;  -12.2;   4.2;   0.0;   0;    7.300;-999;eor
     7341;20060125;   3;   -3.6;   3.7;   6.7; 1005.80;   77.00;-999;    0.3;   -7.8;   -9.2;   6.2;   3.1;   4;    3.000;-999;eor
     7341;20060126;   3;   -3.4;   4.0;   6.5; 1003.40;   83.00;-999;   -1.5;   -6.5;  -10.7;   8.3;   0.0;   4;    0.700;-999;eor
     7341;20060127;   3;   -5.1;   3.2;   6.3; 1007.60;   77.00;-999;   -3.5;   -7.5;  -11.9;   7.0;   0.0;   0;    4.000;-999;eor
     7341;20060128;   3;   -3.8;   3.2;   0.1; 1009.90;   70.00;-999;    1.6;   -9.3;  -14.2;   5.9;   0.0;   0;    7.400;-999;eor
     7341;20060129;   3;   -1.8;   3.3;   0.0; 1013.50;   62.00;-999;    3.6;   -7.1;  -13.4;   6.4;   0.0;   0;    8.400;-999;eor
     7341;20060130;   3;   -2.4;   3.9;   0.0; 1014.10;   77.00;-999;    2.6;   -7.9;  -12.4;   7.4;   0.0;   0;    8.500;-999;eor
     7341;20060131;   3;   -1.7;   5.0;   5.2; 1011.90;   92.00;-999;    1.0;   -5.9;  -10.1;   7.8;   0.0;   0;    2.300;-999;eor
     7341;20060201;   3;   -4.8;   4.0;   3.5; 1009.40;   93.00;-999;    2.1;   -8.7;  -12.6;   4.3;   0.0;   4;    6.400;-999;eor
     7341;20060202;   3;   -5.1;   4.2;   7.8; 1007.30;  100.00;-999;   -3.9;   -6.0;   -5.7;   3.2;   0.0;   4;    0.000;-999;eor
     7341;20060203;   3;   -5.0;   3.9;   8.0; 1006.70;   93.00;-999;   -2.9;   -6.9;   -6.5;   5.0;   0.2;   4;    0.000;-999;eor
     7341;20060204;   3;   -1.3;   5.0;   8.0; 1010.90;   89.00;-999;    0.3;   -3.5;   -3.9;   3.5;   0.0;   4;    0.000;-999;eor
     7341;20060205;   3;   -1.7;   4.5;   6.3; 1015.00;   84.00;-999;    0.9;   -6.9;  -10.8;   4.4;   0.0;   4;    1.300;-999;eor
     7341;20060206;   3;    0.5;   5.6;   7.9; 1012.70;   89.00;-999;    2.0;   -1.1;   -1.8;   6.8;   0.2;   4;    0.000;-999;eor
     7341;20060207;   3;    3.7;   6.9;   7.8; 1005.10;   86.00;-999;    5.4;    1.1;    0.4;  11.8;   0.6;   4;    0.000;-999;eor
     7341;20060208;   3;    4.0;   6.8;   7.2;  992.10;   84.00;-999;    5.2;    1.9;    0.4;  13.9;   7.0;   4;    1.000;-999;eor
     7341;20060209;   3;    1.9;   5.9;   7.1;  992.00;   85.00;-999;    3.5;   -0.2;   -0.5;  15.2;   5.2;   4;    1.400;-999;eor
     7341;20060210;   3;    2.5;   5.8;   7.5; 1000.90;   79.00;-999;    4.3;   -1.3;   -4.6;  12.0;   0.7;   4;    0.000;-999;eor
     7341;20060211;   3;    0.0;   4.9;   6.8; 1012.70;   82.00;-999;    3.2;   -3.8;   -6.5;   3.4;   0.0;   0;    2.100;-999;eor
     7341;20060212;   3;    0.7;   4.6;   7.5; 1012.50;   73.00;-999;    3.6;   -2.2;   -3.9;   6.1;   0.0;   4;    3.500;-999;eor
     7341;20060213;   3;   -0.7;   4.0;   3.2; 1009.70;   71.00;-999;    3.4;   -4.5;   -6.3;   6.6;   0.0;   0;    9.200;-999;eor
     7341;20060214;   3;    1.4;   5.7;   7.9; 1006.20;   83.00;-999;    4.0;   -1.5;   -1.4;   4.5;   0.2;   4;    0.000;-999;eor
     7341;20060215;   3;    5.1;   7.9;   7.6;  991.50;   90.00;-999;    6.8;    2.3;    2.7;  -999;  11.7;   4;    0.000;-999;eor
     7341;20060216;   3;    7.3;   8.9;   7.0;  978.30;   87.00;-999;   10.4;    5.2;    4.6;  12.2;   1.5;   4;    2.100;-999;eor
     7341;20060217;   3;    5.9;   7.4;   7.2;  980.80;   80.00;-999;    8.7;    3.8;    2.3;  12.6;   1.2;   4;    0.800;-999;eor
     7341;20060218;   3;    5.9;   7.7;   7.0;  984.20;   83.00;-999;    9.5;    4.1;    2.8;  20.0;   7.0;   4;    1.800;-999;eor
     7341;20060219;   3;    6.5;   7.4;   7.1;  988.20;   78.00;-999;   11.0;    2.2;   -0.3;   8.1;   0.0;   4;    3.100;-999;eor
     7341;20060220;   3;    4.3;   6.8;   7.5;  990.20;   82.00;-999;    7.5;    2.5;    0.6;   5.9;   0.4;   4;    0.300;-999;eor
     7341;20060221;   3;    3.7;   6.9;   6.9;  998.70;   86.00;-999;    7.3;    2.2;    0.8;   7.6;   0.8;   4;    2.700;-999;eor
     7341;20060222;   3;    2.0;   5.4;   7.7; 1008.10;   76.00;-999;    2.9;    1.1;    0.3;   8.5;   0.0;   4;    0.000;-999;eor
     7341;20060223;   3;    0.7;   4.4;   7.9; 1006.60;   69.00;-999;    2.1;   -0.5;   -0.5;   5.8;   0.0;   4;    0.000;-999;eor
     7341;20060224;   3;    2.5;   4.6;   4.8; 1002.60;   64.00;-999;    7.4;    0.2;   -1.7;  11.4;   0.0;   0;    7.400;-999;eor
     7341;20060225;   3;   -0.1;   4.0;   1.7;  999.90;   67.00;-999;    4.0;   -3.8;   -5.6;  10.1;   0.0;   0;    8.000;-999;eor
     7341;20060226;   3;   -1.8;   4.2;   6.1; 1003.00;   78.00;-999;    0.4;   -4.1;   -7.0;   8.2;   0.0;   4;    0.000;-999;eor
     7341;20060227;   3;   -1.2;   4.2;   5.5; 1001.70;   77.00;-999;    2.9;   -6.7;   -9.1;   7.4;   0.0;   4;    3.600;-999;eor
     7341;20060228;   3;    0.6;   5.7;   7.2;  989.30;   89.00;-999;    2.8;   -0.4;   -0.9;  10.9;   1.9;   4;    0.400;-999;eor
     7341;20060301;   3;    0.1;   4.5;   6.0;  989.60;   73.00;-999;    3.0;   -1.6;   -3.8;  12.0;   0.1;   4;    1.600;-999;eor
     7341;20060302;   3;   -1.3;   4.8;   5.3;  990.30;   86.00;-999;    3.1;   -4.3;   -8.3;   9.0;   0.8;   4;    2.000;-999;eor
     7341;20060303;   3;   -1.7;   5.1;   6.5;  983.80;   94.00;-999;   -0.1;   -4.7;   -8.1;   5.9;  10.6;   4;    0.000;-999;eor
     7341;20060304;   3;   -2.2;   4.8;   6.5;  985.30;   93.00;-999;    1.1;   -6.5;   -6.6;   4.0;   0.0;   0;    0.000;-999;eor
     7341;20060305;   3;   -0.7;   5.0;   5.7;  991.80;   87.00;-999;    2.6;   -3.4;   -3.8;  11.0;   0.0;   4;    4.400;-999;eor
     7341;20060306;   3;    0.9;   5.1;   7.2;  999.60;   78.00;-999;    4.3;   -0.9;   -3.0;  10.7;   0.5;   4;    3.800;-999;eor
     7341;20060307;   3;    1.0;   4.5;   6.0; 1004.60;   70.00;-999;    4.0;   -3.0;   -7.0;   7.9;   0.0;   0;    4.300;-999;eor
     7341;20060308;   3;   -0.7;   5.3;   6.9;  994.30;   90.00;-999;    1.8;   -4.2;   -7.1;   7.7;  14.8;   4;    0.100;-999;eor
     7341;20060309;   3;    6.2;   8.7;   7.7;  984.50;   92.00;-999;    9.1;    0.8;    0.4;  12.0;   2.2;   4;    0.500;-999;eor
     7341;20060310;   3;    5.7;   7.0;   6.9;  988.10;   77.00;-999;    9.9;    2.8;    2.1;  11.8;   3.1;   4;    1.500;-999;eor
     7341;20060311;   3;    2.1;   6.0;   6.6;  993.10;   83.00;-999;    7.7;   -3.3;   -4.5;  13.4;   0.5;   4;    0.900;-999;eor
     7341;20060312;   3;   -2.6;   3.2;   3.4; 1013.30;   65.00;-999;    0.5;   -4.9;   -7.5;  10.0;   0.0;   0;    8.800;-999;eor
     7341;20060313;   3;   -2.1;   3.4;   0.5; 1017.40;   67.00;-999;    2.8;   -6.4;   -8.9;   7.8;   0.0;   0;   10.600;-999;eor
     7341;20060314;   3;   -1.4;   3.5;   2.6; 1012.70;   65.00;-999;    4.7;   -6.6;   -9.3;   4.9;   0.0;   0;   11.000;-999;eor
     7341;20060315;   3;   -0.1;   4.4;   7.4; 1008.10;   73.00;-999;    3.7;   -3.2;   -5.3;   7.2;   0.0;   4;    1.400;-999;eor
     7341;20060316;   3;    1.2;   4.5;   7.8; 1008.90;   67.00;-999;    3.7;   -0.4;   -1.0;   7.1;   0.0;   4;    0.000;-999;eor
     7341;20060317;   3;    1.6;   5.1;   5.3; 1009.10;   75.00;-999;    4.8;   -1.8;   -4.4;   7.3;   0.0;   4;    3.100;-999;eor
     7341;20060318;   3;    3.1;   5.3;   3.5; 1005.50;   71.00;-999;    9.3;   -1.4;   -4.4;   7.8;   0.0;   0;    6.800;-999;eor
     7341;20060319;   3;    2.6;   5.5;   1.1;  999.60;   77.00;-999;   10.4;   -2.5;   -5.3;   5.3;   0.0;   4;    9.100;-999;eor
     7341;20060320;   3;    4.8;   5.2;   0.2;  995.50;   66.00;-999;   14.5;   -3.3;   -7.0;   7.2;   0.0;   4;   11.200;-999;eor
     7341;20060321;   3;    2.3;   6.2;   7.4;  993.80;   85.00;-999;    3.0;    1.6;   -0.2;   7.1;   0.4;   4;    0.000;-999;eor
     7341;20060322;   3;    3.8;   4.6;   4.1;  995.30;   58.00;-999;    8.5;   -0.3;   -3.9;   9.1;   0.0;   0;    9.600;-999;eor
     7341;20060323;   3;    3.3;   3.8;   2.1;  998.10;   52.00;-999;    9.1;   -1.4;   -4.6;   8.6;   0.0;   0;   11.000;-999;eor
     7341;20060324;   3;    4.1;   6.6;   6.2;  990.70;   78.00;-999;    7.9;   -2.3;   -5.7;   7.0;   4.0;   4;    0.900;-999;eor
     7341;20060325;   3;   11.7;  10.8;   7.5;  993.50;   80.00;-999;   17.0;    6.6;    6.0;  11.8;   3.7;   4;    2.800;-999;eor
     7341;20060326;   3;   13.7;  13.4;   7.7;  997.60;   86.00;-999;   17.0;   11.3;   10.5;  10.8;   0.9;   4;    0.200;-999;eor
     7341;20060327;   3;   13.2;  12.4;   6.9;  993.70;   82.00;-999;   16.2;    8.8;    6.3;  13.0;   5.1;   4;    0.900;-999;eor
     7341;20060328;   3;   11.3;   9.5;   6.5;  991.80;   72.00;-999;   15.1;    7.0;    6.3;  11.7;   2.4;   4;    3.500;-999;eor
     7341;20060329;   3;    8.6;   8.6;   6.1;  996.30;   77.00;-999;   12.0;    5.4;    1.8;  13.1;   0.6;   4;    2.900;-999;eor
     7341;20060330;   3;    9.8;  10.8;   7.5;  993.90;   88.00;-999;   13.2;    5.3;    2.9;  12.8;  13.0;   4;    0.000;-999;eor
     7341;20060331;   3;   12.6;  11.3;   6.2;  995.50;   78.00;-999;   16.1;    9.5;    6.3;  -999;   4.2;   4;    4.500;-999;eor
     7341;20060401;   3;   11.1;  10.3;   6.6;  998.20;   79.00;-999;   16.1;    6.8;    3.9;  13.1;   8.8;   4;    1.700;-999;eor
     7341;20060402;   3;   10.3;  10.6;   5.8;  998.30;   84.00;-999;   14.4;    7.3;    3.8;  13.9;   1.9;   4;    1.600;-999;eor
     7341;20060403;   3;    8.4;   8.6;   5.8; 1002.00;   79.00;-999;   13.4;    5.9;    2.5;  13.2;   2.1;   4;    4.200;-999;eor
     7341;20060404;   3;    7.3;   6.3;   7.3; 1001.60;   64.00;-999;   11.9;    4.0;    2.1;   9.6;   0.3;   4;    5.400;-999;eor
     7341;20060405;   3;    4.7;   5.3;   6.0;  997.50;   64.00;-999;    8.5;    0.5;   -2.9;   9.4;   0.0;   4;    3.100;-999;eor
     7341;20060406;   3;    4.7;   5.1;   3.2; 1001.50;   63.00;-999;   11.7;   -2.8;   -5.3;   6.7;   0.0;   0;   10.100;-999;eor
     7341;20060407;   3;    7.2;   5.3;   4.1; 1000.60;   57.00;-999;   14.2;   -0.6;   -3.3;   8.6;   0.0;   0;    9.600;-999;eor
     7341;20060408;   3;    9.2;   5.4;   2.1;  996.50;   51.00;-999;   16.7;   -0.2;   -3.1;  14.1;   0.0;   0;   11.500;-999;eor
     7341;20060409;   3;    8.7;   5.4;   6.8;  997.60;   50.00;-999;   13.1;    2.8;   -0.1;   7.9;   0.0;   4;    6.200;-999;eor
     7341;20060410;   3;    7.3;   5.5;   6.8;  999.60;   54.00;-999;    9.6;    4.3;    0.8;  12.1;   0.0;   4;    0.200;-999;eor
     7341;20060411;   3;    6.1;   5.0;   2.9; 1004.00;   55.00;-999;   11.4;   -0.1;   -3.5;   8.6;   1.1;   4;    9.500;-999;eor
     7341;20060412;   3;    6.0;   7.7;   6.9;  998.60;   83.00;-999;   10.7;    3.7;    1.5;  12.1;   5.8;   4;    2.500;-999;eor
     7341;20060413;   3;    7.3;   8.7;   6.9;  998.10;   85.00;-999;   10.8;    3.5;    0.7;  13.5;  12.4;   4;    0.000;-999;eor
     7341;20060414;   3;   11.2;  10.2;   7.4;  998.40;   77.00;-999;   14.5;    7.8;    7.6;  12.7;   3.1;   4;    1.600;-999;eor
     7341;20060415;   3;   11.3;  10.8;   7.4;  998.40;   82.00;-999;   15.9;    6.8;    4.8;  11.0;   1.1;   4;    2.600;-999;eor
     7341;20060416;   3;   11.8;  11.2;   7.6;  995.50;   81.00;-999;   13.4;   10.7;    8.8;  13.0;   4.3;   4;    0.000;-999;eor
     7341;20060417;   3;   11.8;  10.4;   7.2;  998.50;   76.00;-999;   17.7;    8.3;    5.5;   8.7;   0.2;   4;    3.500;-999;eor
     7341;20060418;   3;   10.6;   8.6;   4.5; 1000.40;   70.00;-999;   16.4;    4.1;    1.4;   8.6;   0.0;   0;    5.300;-999;eor
     7341;20060419;   3;   11.0;   8.2;   5.2; 1001.20;   66.00;-999;   17.5;    5.2;    3.2;   7.0;   0.0;   0;    9.400;-999;eor
     7341;20060420;   3;   11.3;   7.9;   1.6; 1001.50;   64.00;-999;   19.1;    2.9;    0.5;   7.1;   0.0;   0;    9.000;-999;eor
     7341;20060421;   3;   14.1;   8.7;   1.3; 1001.10;   60.00;-999;   23.3;    4.8;    2.5;   7.7;   0.8;   4;   10.500;-999;eor
     7341;20060422;   3;   13.6;   9.6;   4.4; 1001.50;   64.00;-999;   18.9;    7.9;    4.2;   8.8;   1.6;   4;    6.500;-999;eor
     7341;20060423;   3;   11.4;   8.5;   3.1; 1001.50;   65.00;-999;   17.4;    3.4;    0.7;   6.5;   0.0;   0;   10.000;-999;eor
     7341;20060424;   3;   13.4;   8.4;   2.0; 1003.60;   60.00;-999;   21.3;    4.8;    1.9;   5.7;   0.0;   4;   11.900;-999;eor
     7341;20060425;   3;   14.4;  11.5;   5.3; 1003.30;   72.00;-999;   22.5;    8.5;    6.1;   6.7;   0.7;   4;    4.800;-999;eor
     7341;20060426;   3;   13.9;  13.3;   7.4; 1003.40;   84.00;-999;   16.8;   10.8;    8.6;   6.3;   2.5;   4;    0.000;-999;eor
     7341;20060427;   3;   13.7;  12.3;   7.9; 1004.10;   78.00;-999;   15.3;   12.1;   11.6;  -999;   0.0;   4;    0.000;-999;eor
     7341;20060428;   3;   12.1;   8.7;   6.2; 1002.80;   62.00;-999;   15.7;    7.7;    7.1;  11.1;   0.0;   4;    7.500;-999;eor
     7341;20060429;   3;    6.6;   6.5;   6.2; 1000.40;   66.00;-999;    9.0;    4.0;    2.5;  10.6;   1.6;   4;    3.000;-999;eor
     7341;20060430;   3;    7.6;   6.9;   6.8;  998.60;   68.00;-999;   12.3;    3.3;    1.4;  10.0;   0.5;   4;    4.100;-999;eor
     7341;20060501;   3;    9.7;   9.0;   5.8;  997.20;   77.00;-999;   14.6;    4.4;    3.1;   8.4;   3.1;   4;    5.100;-999;eor
     7341;20060502;   3;   13.2;  10.2;   3.2; 1000.90;   72.00;-999;   20.5;    6.7;    4.5;   5.6;   0.0;   4;   10.100;-999;eor
     7341;20060503;   3;   16.8;  11.0;   2.0; 1003.30;   62.00;-999;   25.8;    6.4;    4.0;   6.3;   0.0;   0;   12.000;-999;eor
     7341;20060504;   3;   18.2;   9.4;   4.8; 1004.40;   51.00;-999;   25.0;    9.1;    6.7;   9.4;   0.0;   0;   10.900;-999;eor
     7341;20060505;   3;   17.0;   9.7;   5.6; 1006.30;   53.00;-999;   23.0;    9.8;    6.7;   7.2;   0.0;   0;   12.000;-999;eor
     7341;20060506;   3;   16.6;   7.5;   2.4; 1006.40;   45.00;-999;   23.2;    8.5;    5.2;  11.7;   0.0;   0;   12.400;-999;eor
     7341;20060507;   3;   16.0;   8.5;   0.7; 1005.00;   50.00;-999;   23.0;    6.7;    3.8;  10.8;   0.0;   0;   12.300;-999;eor
     7341;20060508;   3;   17.3;   7.5;   4.3; 1000.70;   42.00;-999;   23.6;    8.3;    4.6;  13.2;   0.0;   0;    9.800;-999;eor
     7341;20060509;   3;   15.8;   9.8;   3.6;  999.20;   57.00;-999;   23.5;    9.1;    5.2;   8.5;   3.1;   4;    9.900;-999;eor
     7341;20060510;   3;   14.5;   9.9;   2.7; 1002.40;   65.00;-999;   22.6;    7.5;    5.8;   8.7;   0.0;   0;    9.300;-999;eor
     7341;20060511;   3;   16.1;   8.8;   0.3; 1002.60;   54.00;-999;   24.3;    7.2;    4.5;   6.0;   0.0;   0;   14.200;-999;eor
     7341;20060512;   3;   17.6;   9.7;   1.6; 1001.70;   53.00;-999;   25.6;    7.3;    4.9;   8.9;   6.5;   4;   12.700;-999;eor
     7341;20060513;   3;   14.7;  14.3;   6.4; 1002.30;   86.00;-999;   19.4;   11.4;   10.3;  13.7;   7.5;   4;    1.300;-999;eor
     7341;20060514;   3;   14.6;  12.8;   6.5; 1006.40;   79.00;-999;   21.2;    9.3;    7.3;   8.9;   0.2;   4;    4.000;-999;eor
     7341;20060515;   3;   16.2;  11.9;   7.6; 1003.50;   68.00;-999;   23.8;    8.0;    6.2;   6.7;   0.2;   4;    6.400;-999;eor
     7341;20060516;   3;   19.0;  14.2;   6.6; 1001.00;   67.00;-999;   24.0;   14.1;   12.7;  12.6;  13.7;   4;    5.800;-999;eor
     7341;20060517;   3;   16.6;  13.7;   5.8; 1004.10;   75.00;-999;   22.2;   12.1;   10.4;   7.6;   0.3;   4;    6.800;-999;eor
     7341;20060518;   3;   16.8;  15.3;   6.6;  998.30;   80.00;-999;   20.1;   14.2;   12.9;   9.3;   4.5;   4;    1.000;-999;eor
     7341;20060519;   3;   14.9;  11.4;   6.2;  997.20;   68.00;-999;   18.0;   11.7;   10.9;  17.9;   0.3;   4;    5.300;-999;eor
     7341;20060520;   3;   12.0;  10.8;   6.0;  988.90;   78.00;-999;   14.5;    8.6;    6.1;  16.8;  10.7;   4;    2.400;-999;eor
     7341;20060521;   3;   14.5;  11.5;   7.0;  992.60;   70.00;-999;   18.2;   11.3;   10.1;  12.0;   0.3;   4;    3.100;-999;eor
     7341;20060522;   3;   13.7;  13.2;   6.9;  991.10;   84.00;-999;   17.2;   11.3;   10.5;  11.5;   8.9;   4;    0.900;-999;eor
     7341;20060523;   3;   12.5;   9.5;   5.7; 1002.40;   67.00;-999;   17.6;    6.4;    4.1;  13.7;   0.2;   4;    5.600;-999;eor
     7341;20060524;   3;   12.1;   8.4;   3.6; 1007.40;   62.00;-999;   17.8;    4.1;    2.0;  14.4;   2.8;   4;    9.000;-999;eor
     7341;20060525;   3;   11.4;  11.3;   7.5; 1005.00;   83.00;-999;   13.1;    9.5;    7.9;  12.3;   5.0;   4;    0.000;-999;eor
     7341;20060526;   3;   13.7;  14.4;   7.5; 1004.80;   91.00;-999;   16.5;   10.4;    9.8;  13.6;  18.4;   4;    0.000;-999;eor
     7341;20060527;   3;   17.0;  15.5;   7.8; 1005.50;   80.00;-999;   19.0;   14.7;   14.0;  10.9;  11.5;   4;    0.100;-999;eor
     7341;20060528;   3;   16.0;  11.5;   7.1; 1002.60;   64.00;-999;   19.6;   11.0;    9.6;  11.8;   0.0;   4;    5.100;-999;eor
     7341;20060529;   3;   11.2;  10.3;   7.3;  997.30;   78.00;-999;   14.6;    8.1;    7.5;   9.4;   5.6;   4;    1.100;-999;eor
     7341;20060530;   3;    9.6;   8.2;   7.1;  997.20;   70.00;-999;   14.3;    6.8;    5.4;  11.6;   1.0;   4;    4.100;-999;eor
     7341;20060531;   3;    9.6;   8.7;   7.5; 1002.80;   73.00;-999;   12.6;    6.0;    4.5;   8.5;   0.1;   4;    2.700;-999;eor
     7341;20060601;   3;    9.7;   8.9;   7.5; 1007.20;   74.00;-999;   12.8;    7.4;    7.0;  12.2;   3.7;   4;    2.200;-999;eor
     7341;20060602;   3;   11.8;   9.0;   4.8; 1012.60;   68.00;-999;   17.0;    6.9;    4.5;   8.0;   0.0;   0;    9.100;-999;eor
     7341;20060603;   3;   12.0;  10.7;   4.6; 1012.20;   77.00;-999;   17.5;    4.9;    2.6;   7.0;   0.3;   4;    5.100;-999;eor
     7341;20060604;   3;   13.2;   9.6;   7.3; 1008.30;   65.00;-999;   17.2;    8.6;    6.4;  10.8;   0.0;   0;    5.700;-999;eor
     7341;20060605;   3;   11.6;   8.6;   7.4; 1008.30;   65.00;-999;   15.6;    7.4;    5.8;   6.6;   0.0;   4;    2.200;-999;eor
     7341;20060606;   3;   13.0;   9.1;   4.8; 1011.60;   64.00;-999;   19.1;    5.6;    3.0;   8.3;   0.0;   0;   10.400;-999;eor
     7341;20060607;   3;   13.8;   9.4;   1.1; 1012.70;   65.00;-999;   21.5;    5.7;    3.2;   5.4;   0.0;   0;   11.900;-999;eor
     7341;20060608;   3;   15.6;  10.1;   2.0; 1012.60;   62.00;-999;   22.8;    7.0;    4.5;   5.5;   0.0;   0;   12.700;-999;eor
     7341;20060609;   3;   17.5;  10.8;   2.9; 1010.80;   59.00;-999;   24.7;    8.5;    5.9;   5.2;   0.0;   4;   14.900;-999;eor
     7341;20060610;   3;   19.7;  12.1;   2.2; 1008.90;   57.00;-999;   26.6;   10.3;    7.9;   6.4;   0.0;   0;   15.300;-999;eor
     7341;20060611;   3;   19.7;  10.8;   0.2; 1011.70;   51.00;-999;   25.5;   12.1;    9.1;   9.0;   0.0;   0;   15.400;-999;eor
     7341;20060612;   3;   20.6;  12.0;   0.1; 1010.60;   54.00;-999;   28.3;   10.7;    7.8;   9.2;   0.0;   0;   15.400;-999;eor
     7341;20060613;   3;   22.5;  13.5;   0.2; 1006.90;   55.00;-999;   30.9;   12.7;    9.7;   4.7;   0.0;   0;   15.400;-999;eor
     7341;20060614;   3;   24.2;  15.3;   2.0; 1002.10;   55.00;-999;   32.0;   14.2;   12.0;   5.7;   0.0;   0;   13.500;-999;eor
     7341;20060615;   3;   22.6;  18.1;   4.9; 1002.00;   68.00;-999;   29.3;   18.2;   15.8;   7.1;   0.5;   4;    7.300;-999;eor
     7341;20060616;   3;   18.7;  14.9;   4.2; 1002.90;   70.00;-999;   23.4;   13.1;   10.5;   8.1;   0.0;   4;    4.000;-999;eor
     7341;20060617;   3;   17.9;  12.0;   0.5; 1004.60;   62.00;-999;   24.4;   10.2;    7.8;   6.0;   0.0;   0;   14.400;-999;eor
     7341;20060618;   3;   22.1;  14.9;   1.6; 1001.90;   60.00;-999;   30.0;   11.6;    9.2;   8.2;   0.5;   4;   14.200;-999;eor
     7341;20060619;   3;   22.6;  18.3;   4.0; 1000.00;   69.00;-999;   28.8;   16.8;   16.2;  15.1;  12.9;   4;    9.900;-999;eor
     7341;20060620;   3;   20.9;  19.2;   3.6; 1002.00;   79.00;-999;   26.1;   15.9;   15.3;   6.1;   0.1;   4;    8.400;-999;eor
     7341;20060621;   3;   22.1;  16.8;   5.5;  999.40;   64.00;-999;   26.1;   18.8;   18.1;  11.6;   0.0;   4;    8.100;-999;eor
     7341;20060622;   3;   18.6;  12.6;   5.8; 1000.10;   59.00;-999;   22.1;   11.2;    9.4;  15.2;   0.0;   4;    5.300;-999;eor
     7341;20060623;   3;   16.4;  10.8;   4.4; 1004.50;   60.00;-999;   21.9;   11.1;    9.5;  -999;   0.0;   0;    7.300;-999;eor
     7341;20060624;   3;   19.7;  14.9;   3.6; 1001.60;   66.00;-999;   28.1;   10.0;    8.2;   6.1;   0.0;   0;   10.200;-999;eor
     7341;20060625;   3;   23.2;  18.9;   4.5;  997.40;   70.00;-999;   31.4;   15.6;   13.8;  18.8;  13.7;   4;   10.600;-999;eor
     7341;20060626;   3;   21.1;  17.6;   4.7; 1000.90;   72.00;-999;   26.1;   17.1;   15.4;  10.9;   0.0;   4;    8.500;-999;eor
     7341;20060627;   3;   20.3;  16.1;   3.8; 1004.10;   70.00;-999;   26.6;   14.6;   13.0;   9.5;   0.0;   4;    7.900;-999;eor
